dataset,assessor,target,pct,cut,bal_acc,realized_flag
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,38,0.999999,0.7738,0.6200
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,39,0.999999,0.7704,0.6102
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,40,0.999999,0.7677,0.6001
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,41,0.999999,0.7657,0.5901
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,42,0.999999,0.7637,0.5801
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,43,1.000000,0.7628,0.5707
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,44,1.000000,0.7612,0.5601
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,45,1.000000,0.7570,0.5501
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,46,1.000000,0.7530,0.5417
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,47,1.000000,0.7485,0.5312
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,48,1.000000,0.7422,0.5200
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,49,1.000000,0.7394,0.5112
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,50,1.000000,0.7347,0.5001
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,51,1.000000,0.7334,0.4901
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,52,1.000000,0.7279,0.4804
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,53,1.000000,0.7221,0.4701
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,54,1.000000,0.7179,0.4614
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,55,1.000000,0.7130,0.4501
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,56,1.000000,0.7087,0.4412
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,57,1.000000,0.7058,0.4334
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,58,1.000000,0.7013,0.4255
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,59,1.000000,0.6958,0.4119
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,60,1.000000,0.6944,0.4068
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,61,1.000000,0.6859,0.3904
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,62,1.000000,0.6824,0.3803
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,63,1.000000,0.6775,0.3704
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,64,1.000000,0.6755,0.3629
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,65,1.000000,0.6705,0.3541
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,66,1.000000,0.6664,0.3455
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,67,1.000000,0.6592,0.3300
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,68,1.000000,0.6574,0.3256
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,69,1.000000,0.6536,0.3163
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,70,1.000000,0.6493,0.3074
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,71,1.000000,0.6415,0.2910
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,72,1.000000,0.6373,0.2823
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,73,1.000000,0.6335,0.2716
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,74,1.000000,0.6304,0.2635
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,75,1.000000,0.6260,0.2558
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,76,1.000000,0.6229,0.2451
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,77,1.000000,0.6190,0.2355
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,78,1.000000,0.6148,0.2255
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,79,1.000000,0.6096,0.2163
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,80,1.000000,0.6055,0.2077
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,81,1.000000,0.6022,0.1979
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,82,1.000000,0.5963,0.1875
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,83,1.000000,0.5925,0.1769
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,84,1.000000,0.5874,0.1666
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,85,1.000000,0.5852,0.1574
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,86,1.000000,0.5803,0.1476
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,87,1.000000,0.5758,0.1370
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,88,1.000000,0.5668,0.1211
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,89,1.000000,0.5626,0.1122
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,90,1.000000,0.5581,0.1043
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,91,1.000000,0.5535,0.0962
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,92,1.000000,0.5476,0.0857
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,93,1.000000,0.5395,0.0701
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,94,1.000000,0.5360,0.0638
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,95,1.000000,0.5291,0.0515
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,96,1.000000,0.5227,0.0402
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,97,1.000000,0.5185,0.0328
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,98,1.000000,0.5134,0.0237
alfworld,Llama-3.3-70B-Instruct,gemma-3-4b-it,99,1.000000,0.5062,0.0110
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,1,0.003172,0.5103,0.9899
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,2,0.008632,0.5191,0.9801
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,3,0.029293,0.5273,0.9700
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,4,0.042275,0.5351,0.9599
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,5,0.060090,0.5435,0.9501
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,6,0.075862,0.5521,0.9400
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,7,0.094872,0.5580,0.9301
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,8,0.106461,0.5666,0.9200
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,9,0.119613,0.5756,0.9100
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,10,0.133692,0.5849,0.9001
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,11,0.148053,0.5952,0.8900
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,12,0.164516,0.6038,0.8800
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,13,0.182102,0.6114,0.8701
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,14,0.201248,0.6208,0.8600
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,15,0.203257,0.6294,0.8499
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,16,0.222688,0.6370,0.8401
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,17,0.243404,0.6452,0.8300
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,18,0.246108,0.6534,0.8199
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,19,0.268921,0.6622,0.8101
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,20,0.294166,0.6717,0.8000
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,21,0.296813,0.6784,0.7901
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,22,0.320791,0.6862,0.7801
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,23,0.348588,0.6944,0.7700
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,24,0.375408,0.7011,0.7601
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,25,0.377511,0.7097,0.7501
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,26,0.407257,0.7166,0.7400
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,27,0.411082,0.7234,0.7301
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,28,0.437763,0.7303,0.7200
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,29,0.466215,0.7377,0.7100
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,30,0.473069,0.7444,0.7001
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,31,0.499877,0.7492,0.6900
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,32,0.527627,0.7555,0.6802
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,33,0.531145,0.7612,0.6701
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,34,0.562041,0.7664,0.6600
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,35,0.587892,0.7719,0.6502
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,36,0.592563,0.7767,0.6401
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,37,0.620668,0.7803,0.6300
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,38,0.643182,0.7870,0.6201
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,39,0.650863,0.7906,0.6101
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,40,0.675939,0.7938,0.6000
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,41,0.679084,0.7950,0.5901
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,42,0.703041,0.8003,0.5801
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,43,0.718807,0.8026,0.5700
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,44,0.728727,0.8051,0.5601
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,45,0.750797,0.8079,0.5501
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,46,0.754756,0.8091,0.5402
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,47,0.774440,0.8131,0.5301
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,48,0.782405,0.8129,0.5200
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,49,0.795315,0.8159,0.5102
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,50,0.798025,0.8174,0.5001
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,51,0.814497,0.8176,0.4900
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,52,0.819743,0.8176,0.4802
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,53,0.833570,0.8182,0.4701
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,54,0.845986,0.8147,0.4600
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,55,0.850165,0.8121,0.4502
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,56,0.860226,0.8103,0.4401
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,57,0.865404,0.8061,0.4302
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,58,0.877840,0.8021,0.4201
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,59,0.886889,0.7977,0.4101
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,60,0.891958,0.7943,0.4002
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,61,0.900560,0.7903,0.3901
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,62,0.903560,0.7855,0.3801
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,63,0.913280,0.7809,0.3702
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,64,0.921665,0.7757,0.3601
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,65,0.923201,0.7696,0.3501
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,66,0.930970,0.7637,0.3402
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,67,0.935557,0.7568,0.3301
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,68,0.938922,0.7507,0.3200
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,69,0.944178,0.7461,0.3102
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,70,0.946145,0.7404,0.3001
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,71,0.951315,0.7329,0.2902
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,72,0.954507,0.7255,0.2802
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,73,0.957412,0.7190,0.2701
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,74,0.961543,0.7127,0.2602
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,75,0.962308,0.7067,0.2502
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,76,0.966106,0.6989,0.2401
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,77,0.966836,0.6918,0.2302
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,78,0.970185,0.6853,0.2201
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,79,0.973330,0.6762,0.2101
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,80,0.974845,0.6687,0.2002
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,81,0.976699,0.6605,0.1901
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,82,0.979394,0.6529,0.1803
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,83,0.981662,0.6464,0.1702
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,84,0.983782,0.6378,0.1601
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,85,0.985654,0.6294,0.1503
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,86,0.987374,0.6204,0.1402
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,87,0.988877,0.6118,0.1301
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,88,0.990541,0.6034,0.1203
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,89,0.992121,0.5957,0.1102
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,90,0.993171,0.5866,0.1001
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,91,0.994048,0.5778,0.0902
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,92,0.995289,0.5688,0.0802
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,93,0.996370,0.5602,0.0701
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,94,0.997408,0.5522,0.0602
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,95,0.998039,0.5453,0.0502
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,96,0.998655,0.5357,0.0403
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,97,0.999160,0.5266,0.0302
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,98,0.999501,0.5176,0.0201
alfworld,Qwen3.6-35B-A3B,Llama-3.3-70B-Instruct,99,0.999763,0.5088,0.0103
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,1,0.060088,0.5188,0.9900
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,2,0.096443,0.5354,0.9799
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,3,0.148045,0.5547,0.9701
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,4,0.197960,0.5718,0.9600
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,5,0.225714,0.5897,0.9500
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,6,0.268911,0.6052,0.9400
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,7,0.307704,0.6214,0.9300
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,8,0.347610,0.6361,0.9201
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,9,0.377484,0.6495,0.9101
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,10,0.432419,0.6649,0.9000
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,11,0.459107,0.6758,0.8900
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,12,0.493243,0.6870,0.8800
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,13,0.527605,0.6970,0.8699
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,14,0.558889,0.7047,0.8601
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,15,0.588312,0.7147,0.8500
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,16,0.615455,0.7251,0.8400
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,17,0.640790,0.7347,0.8300
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,18,0.651134,0.7422,0.8200
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,19,0.673714,0.7498,0.8101
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,20,0.693924,0.7524,0.8001
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,21,0.703232,0.7557,0.7900
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,22,0.725161,0.7607,0.7800
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,23,0.730867,0.7653,0.7700
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,24,0.748789,0.7709,0.7601
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,25,0.753116,0.7721,0.7501
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,26,0.771907,0.7759,0.7400
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,27,0.777090,0.7755,0.7300
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,28,0.793202,0.7755,0.7200
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,29,0.797981,0.7773,0.7101
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,30,0.812522,0.7790,0.7001
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,31,0.817320,0.7782,0.6901
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,32,0.831202,0.7819,0.6800
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,33,0.834271,0.7803,0.6700
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,34,0.847074,0.7799,0.6600
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,35,0.850562,0.7784,0.6501
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,36,0.861570,0.7780,0.6401
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,37,0.864467,0.7788,0.6301
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,38,0.872742,0.7780,0.6200
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,39,0.878304,0.7755,0.6100
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,40,0.881451,0.7731,0.6001
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,41,0.890626,0.7711,0.5901
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,42,0.898488,0.7686,0.5801
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,43,0.901953,0.7674,0.5700
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,44,0.903823,0.7636,0.5600
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,45,0.911948,0.7625,0.5501
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,46,0.913773,0.7592,0.5401
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,47,0.920798,0.7571,0.5301
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,48,0.922565,0.7530,0.5201
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,49,0.928407,0.7501,0.5100
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,50,0.930697,0.7494,0.5002
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,51,0.934735,0.7461,0.4901
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,52,0.938324,0.7432,0.4801
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,53,0.942182,0.7399,0.4701
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,54,0.945581,0.7370,0.4600
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,55,0.949481,0.7320,0.4500
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,56,0.951295,0.7288,0.4401
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,57,0.952531,0.7250,0.4301
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,58,0.956535,0.7213,0.4201
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,59,0.957335,0.7155,0.4101
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,60,0.961256,0.7122,0.4000
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,61,0.962143,0.7094,0.3902
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,62,0.965652,0.7073,0.3801
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,63,0.966455,0.7011,0.3701
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,64,0.969670,0.6974,0.3601
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,65,0.970248,0.6920,0.3500
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,66,0.973146,0.6875,0.3402
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,67,0.973774,0.6821,0.3301
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,68,0.976388,0.6784,0.3201
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,69,0.978109,0.6726,0.3101
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,70,0.979309,0.6672,0.3001
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,71,0.981384,0.6622,0.2900
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,72,0.981819,0.6569,0.2802
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,73,0.983774,0.6519,0.2701
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,74,0.985499,0.6478,0.2601
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,75,0.986806,0.6424,0.2501
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,76,0.987472,0.6357,0.2400
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,77,0.988817,0.6300,0.2302
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,78,0.990016,0.6246,0.2201
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,79,0.991037,0.6197,0.2101
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,80,0.991899,0.6134,0.2001
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,81,0.992315,0.6072,0.1901
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,82,0.993175,0.6015,0.1802
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,83,0.993977,0.5961,0.1702
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,84,0.994662,0.5903,0.1601
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,85,0.995271,0.5849,0.1501
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,86,0.995848,0.5787,0.1401
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,87,0.996367,0.5730,0.1302
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,88,0.996801,0.5676,0.1202
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,89,0.997354,0.5617,0.1102
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,90,0.997765,0.5568,0.1001
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,91,0.998219,0.5518,0.0901
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,92,0.998469,0.5476,0.0801
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,93,0.998764,0.5419,0.0702
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,94,0.998953,0.5357,0.0602
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,95,0.999173,0.5307,0.0501
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,96,0.999340,0.5249,0.0401
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,97,0.999555,0.5191,0.0301
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,98,0.999698,0.5130,0.0202
alfworld,Qwen3.6-35B-A3B,Mistral-7B-Instruct-v0.3,99,0.999834,0.5067,0.0102
alfworld,Qwen3.6-35B-A3B,Phi-4-mini-instruct,1,0.096445,0.5216,0.9900
alfworld,Qwen3.6-35B-A3B,Phi-4-mini-instruct,2,0.148941,0.5422,0.9800
alfworld,Qwen3.6-35B-A3B,Phi-4-mini-instruct,3,0.216094,0.5620,0.9700
alfworld,Qwen3.6-35B-A3B,Phi-4-mini-instruct,4,0.268908,0.5822,0.9600
