task_id,step_idx,MTE_A,MTE_T,MaxTE_A,MaxTE_T,PPL_A,PPL_T,SP_A,SP_T,chat_ingen_J,ptrue_A,ptrue_R,ptrue_T,tau,loop_flag,obs_changed,in_admissible,judge_correct_frac,judge_n_valid
pick_clean_then_place_in_recep-Spatula-None-DiningTable-4/trial_T20190909_002804_564168,6,0.0001040002074288025,0.2635857989012742,0.00024512391235530787,1.2378846018046075,1.0000082015610725,1.1236826661542296,4.1006796398290746e-05,0.9981582053891932,0.2,0.01798629551104614,0.00033535025827041134,0.010986988827284785,"{'I': 0, 'W': 1, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_clean_then_place_in_recep-Spatula-None-DiningTable-4/trial_T20190909_002804_564168,7,0.269341305623274,0.27965945607606846,0.8763456512196677,1.6130441003497187,1.161605201287194,1.1649726140478056,0.5929491067933015,0.9997747651386043,0.1,0.7310578592401182,0.9399132820873172,0.6224549719543847,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",False,True,False,0.6666666666666666,3
pick_clean_then_place_in_recep-Spatula-None-DiningTable-4/trial_T20190909_002804_564168,8,0.0016903191292964553,0.3425354711145301,0.007363835612852399,2.249902952418822,1.000203354441968,1.2480999056794477,0.001016152208609844,0.9999983210453028,0.2,0.4378219281014989,0.6791784911645816,0.622458560821923,"{'I': 0, 'W': 1, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_clean_then_place_in_recep-Spatula-None-DiningTable-4/trial_T20190909_002804_564168,9,0.00017611903664910487,0.2105318100314508,0.0006653425115125427,1.1424543542924586,1.0000148214679752,1.0912529291108415,8.892419483941261e-05,0.9987984482718757,0.2,0.18242551439576743,0.9525739935494377,0.22269934879111405,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_clean_then_place_in_recep-Spatula-None-DiningTable-4/trial_T20190909_002804_564168,10,0.05557679659413981,0.2600909625355168,0.2762013914087393,1.4166011778086427,1.0133385304306843,1.123735701716368,0.0641048025003842,0.9999863151882018,0.1,0.0011695166283264705,0.00043055729114084535,0.00247264206186453,"{'I': 0, 'W': 1, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_clean_then_place_in_recep-Spatula-None-DiningTable-4/trial_T20190909_002804_564168,11,0.00023006431108836108,0.3421006464345274,0.000944435264493207,1.7300292344059507,1.0000200068137504,1.2010799301740218,0.00012003247722569554,0.9999992536149599,0.2,0.37754044333022674,0.037326760402735006,0.0179863424130049,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_clean_then_place_in_recep-Spatula-None-DiningTable-4/trial_T20190909_002804_564168,12,0.1868923707866108,0.3039013975001314,0.9131388963067696,1.787551303547456,1.0981655058238846,1.1619403463165527,0.3738750506184123,0.9994494352573634,0.2,0.222700020816258,0.047425839675915814,0.03732690826417092,"{'I': 0, 'W': 1, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_clean_then_place_in_recep-Spatula-None-DiningTable-4/trial_T20190909_002804_564168,13,0.0005429891825257167,0.2611761579187857,0.0011754250865109752,1.3985345389812616,1.0000500470504785,1.1674585300836837,0.0003002297110376029,0.9999876583501012,0.2,0.8519527174826347,0.8807960536540508,0.6791776880770148,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_clean_then_place_in_recep-Spatula-None-DiningTable-4/trial_T20190909_002804_564168,14,0.000610039755284195,0.2722003439115669,0.0027911312695306006,1.5863003228847128,1.0000606713426534,1.17829451486322,0.0003033015059057398,0.9992674616989715,0.3,0.2689412091496169,0.047425729658590834,0.11920222765502235,"{'I': 0, 'W': 1, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_clean_then_place_in_recep-Spatula-None-DiningTable-4/trial_T20190909_002804_564168,15,0.03759959805053888,0.4947015466318305,0.18106387145884484,1.8804790180480753,1.0076177742564316,1.3531630118165585,0.03723365368658649,0.9999999999579912,0.3,0.9626730026691357,0.9399128828344607,0.43782216160701726,"{'I': 0, 'W': 1, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_clean_then_place_in_recep-Spatula-None-DiningTable-4/trial_T20190909_002804_564168,16,0.004491360413693601,0.3953012112620437,0.02914492133414727,1.8657533997120836,1.000653157559642,1.2475461154251934,0.004560181071314617,0.999999706133122,0.3,0.993307102933166,0.9241416410248809,0.8807957597353621,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_clean_then_place_in_recep-Spatula-None-DiningTable-4/trial_T20190909_002804_564168,17,0.02744106461579457,0.4112613925023916,0.16419871111594075,1.72353218563423,1.0064556278004628,1.2273839816072076,0.03787343921131525,0.9999999879568567,0.2,0.377540205337709,0.8519504250869048,0.22269997876948744,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,0.0,3
pick_clean_then_place_in_recep-Spatula-None-DiningTable-4/trial_T20190909_002804_564168,18,0.0003681175190216718,0.42606387432001774,0.0013031987615351195,1.687698475587702,1.0000337522433642,1.318550814660804,0.00023623380878856626,0.999999999988219,0.2,0.9525737454490668,0.9770224217593261,0.924140749196467,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_clean_then_place_in_recep-Spatula-None-DiningTable-4/trial_T20190909_002804_564168,19,8.277262487604731e-05,0.18690799594127383,0.0007373373296756347,1.0436190529918723,1.0000074232950615,1.091822393430688,8.165260884429593e-05,0.9969663312013455,0.0,0.0015011962043067221,0.004070144242818872,0.017986459738219888,"{'I': 0, 'W': 1, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_clean_then_place_in_recep-Spatula-None-DiningTable-4/trial_T20190909_002804_564168,20,3.248315370077595e-05,0.25308624090340154,0.00021717801859806566,1.3955761204290702,1.0000025480819588,1.1384222185160695,2.0384421934860342e-05,0.9989626585127174,0.05,0.017986274404253946,0.37754015195034785,0.005220166955963471,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_clean_then_place_in_recep-Spatula-None-DiningTable-4/trial_T20190909_002804_564168,21,0.0772121740621413,0.22350154084647908,0.9264694093261052,1.4933111917745396,1.0573635510066797,1.1096372173121782,0.4879551837258381,0.9998698534241537,0.0,9.610237004212038e-05,0.00015843542994999071,0.0015012279807762562,"{'I': 0, 'W': 1, 'R': 0, 'C': 'costly'}",False,True,True,1.0,3
pick_clean_then_place_in_recep-Spatula-None-DiningTable-4/trial_T20190909_002804_564168,22,0.048438763537000606,0.3769550179306188,0.3390533554871941,2.263773720888514,1.0149691411353556,1.252739130600169,0.09878142971825143,1.0,0.1,0.014063697655121318,0.09534925029607241,0.6224579019187845,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_clean_then_place_in_recep-Spatula-None-DiningTable-4/trial_T20190909_002804_564168,23,0.027768030574013804,0.2115781334191806,0.3053614557217984,1.2219403915704696,1.007774163210148,1.1291756941609152,0.08165771763079055,0.9995799870901473,0.0,4.785093576486561e-06,2.430020445278733e-05,0.0009110839402933405,"{'I': 0, 'W': 1, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_clean_then_place_in_recep-Tomato-None-CounterTop-25/trial_T20190909_012550_586494,1,5.3604589855609307e-05,0.25020155843351294,0.00030748436428315037,0.8977832814922446,1.0000042716233901,1.1481910229807069,2.562935716243775e-05,0.9973734136885266,0.1,0.0011695222107407542,0.0066928386140715735,0.017986214995367122,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_clean_then_place_in_recep-Tomato-None-CounterTop-25/trial_T20190909_012550_586494,2,0.00021706745827038248,0.20206639455640668,0.0006525230335678257,1.4228433355376668,1.0000192162330854,1.1167013387046627,9.607562672131476e-05,0.9944158217632114,0.05,0.00012339439631121787,0.0002611923018297057,0.0005527945908664465,"{'I': 0, 'W': 1, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_clean_then_place_in_recep-Tomato-None-CounterTop-25/trial_T20190909_012550_586494,3,1.6881232984415604e-05,0.19223037876291763,0.00012023729926708905,1.2002008468077452,1.000001231825292,1.1074975410954193,1.108635934587987e-05,0.9986886461154599,0.0,7.485176272102312e-05,0.0019267262548064864,0.0009111054143465467,"{'I': 0, 'W': 1, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_clean_then_place_in_recep-Tomato-None-CounterTop-25/trial_T20190909_012550_586494,4,1.0457249059469739e-05,0.24775563372429418,5.1710907867724816e-05,1.1644668967215501,1.0000007003538902,1.1692336024167,5.602813464178347e-06,0.9993563652781289,0.05,0.006692962087926367,0.022977370606911525,0.01798633454506843,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_clean_then_place_in_recep-Tomato-None-CounterTop-25/trial_T20190909_012550_586494,5,1.633513106418118e-05,0.25919319608634056,0.00016407757837415602,1.2703228707308032,1.0000012354351069,1.170365531810818,1.3589685439407972e-05,0.9999953127166606,0.0,3.726635394629227e-06,5.829115975973805e-05,0.0007096985467452805,"{'I': 0, 'W': 1, 'R': 0, 'C': 'costly'}",False,True,True,1.0,3
pick_clean_then_place_in_recep-Tomato-None-CounterTop-25/trial_T20190909_012550_586494,6,0.017262741703027593,0.2737433600746696,0.12083237569224503,2.0095961713847346,1.003543546198588,1.1469921710505981,0.024456939991510773,0.9999999947386529,0.0,0.0011695232103944265,0.014063797649672808,0.022977552259747736,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_clean_then_place_in_recep-Tomato-None-CounterTop-25/trial_T20190909_012550_586494,7,0.07614990172724358,0.14943640831649038,0.7613295944483798,0.7644970200048151,1.061099447031994,1.062369662719126,0.44736406944775975,0.9804078509984593,0.0,4.22283020215598e-06,4.222821702799307e-06,0.0003353607437579826,"{'I': 0, 'W': 1, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_cool_then_place_in_recep-Apple-None-CounterTop-14/trial_T20190909_044933_815840,1,3.598310152055497e-05,0.3568966695445941,0.00017194691485766334,1.4697406347335935,1.000002682197647,1.2266509755349633,1.6093034805764184e-05,0.9999990732311719,0.1,0.0024726333856352604,0.001501182960862268,0.07585817011841621,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_cool_then_place_in_recep-Apple-None-CounterTop-14/trial_T20190909_044933_815840,2,0.1796413177197915,0.24332827032859997,0.8977942854395525,1.2284326632446538,1.197212004333948,1.1303077352262494,0.5934212410353115,0.9954360044368263,0.05,4.540406556180533e-05,9.610224500601146e-05,0.00033536786505256256,"{'I': 0, 'W': 1, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_cool_then_place_in_recep-Apple-None-CounterTop-14/trial_T20190909_044933_815840,3,0.0003930877192537834,0.4192932491007698,0.0016213124005198057,1.7687524937423291,1.0000358407505976,1.2472205304340203,0.00021501753041663907,0.999999999231947,0.3,0.9525734726273759,0.9241413186249634,0.8519497232198915,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_cool_then_place_in_recep-Apple-None-CounterTop-14/trial_T20190909_044933_815840,4,0.263065243484321,0.43230785131495175,0.8379914580632081,1.8598155625067547,1.1789038900578972,1.2488396583401573,0.5608549455080918,0.9999999902288561,0.3,0.4378225222696786,0.7310578024438141,0.6791759206993397,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,0.3333333333333333,3
pick_cool_then_place_in_recep-Apple-None-CounterTop-14/trial_T20190909_044933_815840,5,0.0010212338626207071,0.3943573802722691,0.00591614243242985,2.049520826154467,1.0001216576938137,1.2450827084613885,0.0007296354512050796,0.9999999999999958,0.3,0.7772995441717023,0.7772988793868766,0.777293100440928,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_cool_then_place_in_recep-Apple-None-CounterTop-14/trial_T20190909_044933_815840,6,0.004811103017778579,0.5379948567021341,0.022848671907914054,2.167180016133732,1.0006835906372205,1.3214059400899416,0.003410954908820818,0.9999999995211402,0.3,0.9525738191760349,0.9626729593470774,0.8175715791204958,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,0.3333333333333333,3
pick_cool_then_place_in_recep-Apple-None-CounterTop-14/trial_T20190909_044933_815840,7,0.055868985254058215,0.4327239322548079,0.2787656878615714,1.7188715811114923,1.0161965045579358,1.2878355292519423,0.0771916482366991,0.999999998373823,0.3,0.22270101064453968,0.9046500808518761,0.8175733101859852,"{'I': 0, 'W': 1, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_cool_then_place_in_recep-Apple-None-CounterTop-14/trial_T20190909_044933_815840,8,0.003484304048909037,0.37505719844318985,0.013975624112644221,1.768109634404675,1.000449327535754,1.2484538516127341,0.003139647295399506,0.9999999998815232,0.3,0.9770225462535967,0.9859362857048203,0.6791765888309528,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_cool_then_place_in_recep-Apple-None-CounterTop-14/trial_T20190909_044933_815840,9,0.10438209221909467,0.35783747715886044,0.7300816004905007,1.6456962313076222,1.0723242734822798,1.2182517353775488,0.38663775267833367,0.9999999807838439,0.3,0.9241411193265797,0.9399130847685364,0.7310560331704146,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_cool_then_place_in_recep-Apple-None-CounterTop-14/trial_T20190909_044933_815840,10,0.0168308579028847,0.4728303511697358,0.10052698958603805,1.9983636172877082,1.0029675904065585,1.3240879833917134,0.01762205779990811,1.0,0.3,0.9770225965469918,0.9820137266578298,0.9046489022383376,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_cool_then_place_in_recep-Apple-None-CounterTop-14/trial_T20190909_044933_815840,11,0.00044366764890276764,0.3299056551178794,0.001980143596048682,1.3624009124352727,1.0000423164408714,1.2625434679329015,0.00021155534679107024,0.9999956952888377,0.1,0.2689411055427955,0.06008663439321654,0.006692875896658107,"{'I': 0, 'W': 1, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_cool_then_place_in_recep-Apple-None-CounterTop-14/trial_T20190909_044933_815840,12,0.00031695780048804524,0.4947477136802906,0.0016504166111337283,1.7297670909155252,1.0000308336194297,1.3272547345054955,0.00018498175326531197,0.9999999864815818,0.2,0.9626725476951257,0.9399131960445215,0.8807960325132264,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_cool_then_place_in_recep-Apple-None-CounterTop-14/trial_T20190909_044933_815840,13,0.004072809217831275,0.3463107917892853,0.01924989986748787,2.0763935600639543,1.0005571918502245,1.2461355149539197,0.002781308357569623,0.9999998943827085,0.2,0.09534943074574577,0.11920264220541328,0.4999977792228291,"{'I': 0, 'W': 1, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_cool_then_place_in_recep-Apple-None-CounterTop-14/trial_T20190909_044933_815840,14,0.0005202018485944581,0.5152067892450284,0.002586224040506423,1.7406169935354856,1.0000529636940736,1.3784309149030793,0.0003177232645498185,0.9999999999994579,0.3,0.9046503190266914,0.9525739705432209,0.679175563110903,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_cool_then_place_in_recep-Apple-None-CounterTop-14/trial_T20190909_044933_815840,15,0.008666530988767282,0.4865915511681743,0.040248988637970926,2.0639556911032018,1.0014129761253965,1.3595705984007425,0.007035031561020144,0.9999999999999818,0.3,0.9046502086553546,0.9706874056373958,0.6224530916831807,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,0.3333333333333333,3
pick_cool_then_place_in_recep-Apple-None-CounterTop-14/trial_T20190909_044933_815840,16,0.0008887982855334497,0.4048665943371698,0.004753543359623885,1.800163943690564,1.0001009493825461,1.2373025402777242,0.0006054823465386772,0.9999999998726268,0.3,0.9046502722307672,0.8175729008644527,0.2689396048448607,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_cool_then_place_in_recep-Apple-None-CounterTop-14/trial_T20190909_044933_815840,17,0.0002791186681561049,0.4815139999846569,0.0015705501417050613,2.1148769681478385,1.0000278932205053,1.3495417994224606,0.0001673429855802988,0.9999999999999996,0.2,0.9241411082960007,0.9959298570391051,0.8807924812330018,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",False,True,True,0.0,3
pick_cool_then_place_in_recep-Apple-None-CounterTop-14/trial_T20190909_044933_815840,18,0.04268784241097428,0.40721350795534594,0.297993391056589,1.907733128853695,1.01204546467281,1.246412177130873,0.08039814411848634,0.9999999999948487,0.2,0.7310576121331734,0.962672976708796,0.6224571094979647,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",True,True,True,0.0,3
pick_cool_then_place_in_recep-Apple-None-CounterTop-14/trial_T20190909_044933_815840,19,0.02998084508483392,0.27539646987212674,0.1797489629353431,2.038367083599629,1.006820737112057,1.1660734779744815,0.03996495186629134,1.0,0.1,0.37754046221507337,0.989012952462726,0.989012972534234,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",True,True,True,0.0,3
pick_cool_then_place_in_recep-Apple-None-CounterTop-14/trial_T20190909_044933_815840,20,9.457961351129605e-05,0.38633182577631253,0.00043808420211393056,1.942722307633218,1.000007808113233,1.2511519629252639,4.684739912630409e-05,0.9999999994304338,0.2,0.9968272815139515,0.9959298130458566,0.9241412095070438,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_cool_then_place_in_recep-Apple-None-CounterTop-14/trial_T20190909_044933_815840,21,0.0023948131475281017,0.3853673429039037,0.009181164326641822,1.9409863290386893,1.0002924114296017,1.2717531963114725,0.0014607754559214925,0.9999999999999659,0.2,0.43782308090278005,0.962672901190305,0.7310582687909257,"{'I': 0, 'W': 1, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_cool_then_place_in_recep-Apple-None-CounterTop-14/trial_T20190909_044933_815840,22,0.0016940058488844726,0.4784330327164694,0.011706963065702826,2.081938935840959,1.0002216863412503,1.3164967507834553,0.0015504292480538195,1.0,0.3,0.8175739333910728,0.998073243949763,0.9399117315108655,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",True,True,True,0.0,3
pick_cool_then_place_in_recep-Apple-None-CounterTop-14/trial_T20190909_044933_815840,23,0.14671209820261472,0.45502859266293716,0.878298253435023,1.8639498746115954,1.0945502286326925,1.2939771630477763,0.41845165537118223,0.9999999999999779,0.1,0.9890128637136631,0.999088936920234,0.9933068792397058,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",True,True,True,0.0,3
pick_cool_then_place_in_recep-Apple-None-CounterTop-14/trial_T20190909_044933_815840,24,0.00831077828095759,0.41045466790400287,0.04974530079903191,1.8562098981093933,1.0014437798872016,1.250400078731599,0.008619072805024386,0.9999999999998452,0.3,0.9626728107156332,0.9890129973915284,0.8519514659114883,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_cool_then_place_in_recep-Apple-None-CounterTop-14/trial_T20190909_044933_815840,25,0.04173172498802683,0.46320877595630133,0.23298776313020464,1.7879812814615712,1.0109172841539404,1.2906366543427785,0.0630718915417412,1.0,0.2,0.9046500354929073,0.9706875233040155,0.9046497853342853,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",True,True,True,0.0,3
pick_cool_then_place_in_recep-Apple-None-CounterTop-14/trial_T20190909_044933_815840,26,0.06439808506001886,0.531013059739835,0.11453201202663546,1.7702486483387092,1.0111447470535793,1.3683608856875373,0.021922338780415718,1.0,0.2,0.9706873392503342,0.9914224594109734,0.9959297530928133,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,0.0,3
pick_cool_then_place_in_recep-Apple-None-CounterTop-14/trial_T20190909_044933_815840,27,0.00010923475735384699,0.29301729429014006,0.000574472953864425,1.6430675927597702,1.0000095706421355,1.212062404189432,6.699193030046402e-05,0.9999999997518997,0.2,0.8175739208806261,0.9820137096542255,0.9241412227570013,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",True,True,True,0.0,3
pick_cool_then_place_in_recep-Apple-None-CounterTop-14/trial_T20190909_044933_815840,28,0.10180180438693523,0.39551140085397235,0.3793612149469883,1.716657391051591,1.0272558973379768,1.2506920600400453,0.1258080878547252,0.9999999999994258,0.2,0.8519523879981421,0.9914224640235573,0.5621722255943047,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,False,0.0,3
pick_cool_then_place_in_recep-Apple-None-CounterTop-14/trial_T20190909_044933_815840,29,0.08825514437482757,0.46806842384800856,0.5282641504192938,1.964832933839381,1.0314836305418253,1.3126499963116007,0.16971735749281736,1.0,0.3,0.8807969541362362,0.99142234270173,0.8807966224600388,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,0.0,3
pick_cool_then_place_in_recep-Apple-None-CounterTop-14/trial_T20190909_044933_815840,30,0.01838200670948048,0.42639343555450787,0.07402175400961196,1.7739901113927015,1.0031564828815989,1.2650621683998031,0.02181902644859668,0.9999999999998924,0.3,0.9241410403435509,0.9706876725359732,0.9859362689093221,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",True,True,True,0.0,3
pick_cool_then_place_in_recep-Apple-None-CounterTop-14/trial_T20190909_044933_815840,31,0.019291791611534128,0.5175159722746122,0.09845161992751233,2.0469892363093525,1.0032852825549718,1.3814962742523849,0.019487011703139046,1.0,0.3,0.9914216968489623,0.9990889361093827,0.9859358302537296,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",True,True,True,0.0,3
pick_cool_then_place_in_recep-Apple-None-CounterTop-14/trial_T20190909_044933_815840,32,0.009885944232237013,0.3730824464946372,0.05062646829146248,1.6476024303701464,1.0016182474964905,1.2110495746969427,0.00965472820722657,0.9999999603184171,0.4,0.977022213435714,0.9994472135716541,0.9399124780823627,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",True,True,True,1.0,3
pick_cool_then_place_in_recep-Apple-None-CounterTop-14/trial_T20190909_044933_815840,33,0.004728055043641393,0.3794475750306677,0.018873811570091905,1.9493897636627706,1.0006387734163085,1.2230375167500496,0.0031877557201285267,0.9999999994612548,0.3,0.9046502603543419,0.9859361548521011,0.8175735978784744,"{'I': 0, 'W': 1, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_cool_then_place_in_recep-Apple-None-CounterTop-14/trial_T20190909_044933_815840,34,0.08656425188306355,0.35239575314943306,0.7786426538210205,1.7990586584383306,1.0489263808763931,1.2314453837053427,0.3494286615613882,0.9999999992619779,0.0,0.0007096734873892117,0.022977470362789975,0.022977403663424,"{'I': 0, 'W': 1, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_cool_then_place_in_recep-Apple-None-CounterTop-14/trial_T20190909_044933_815840,35,0.005498343593775441,0.31736765990704463,0.03274569127435469,1.4282314655485742,1.000877219737464,1.2360221183048214,0.005247196348343808,0.9999999336328617,0.0,0.26894151617641937,0.3775392506604248,0.26894151233096386,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",True,True,True,1.0,3
pick_cool_then_place_in_recep-Apple-None-CounterTop-14/trial_T20190909_044933_815840,36,4.546974084928826e-05,0.2677187605619731,0.0003646894140958796,1.4754157390095142,1.0000037351776425,1.176335126409079,3.3615970970624076e-05,0.9999988104286747,0.0,0.004070193320015572,0.047425814433092746,0.022977456768759705,"{'I': 0, 'W': 1, 'R': 0, 'C': 'costly'}",False,True,True,1.0,3
pick_cool_then_place_in_recep-Apple-None-CounterTop-14/trial_T20190909_044933_815840,37,0.011427609225219824,0.38841930865256197,0.07997820264201828,1.9052596282175436,1.0021241802032148,1.243533872987206,0.014743722310464502,1.0,0.1,0.2227002033262393,0.8519519650552838,0.3775396265949469,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",True,True,True,1.0,3
pick_cool_then_place_in_recep-Apple-None-CounterTop-14/trial_T20190909_044933_815840,38,0.045827155714654184,0.18154647603896576,0.4581792065829814,1.2052422109636791,1.014863321421329,1.110494010758012,0.13717159858570327,0.9992765962124553,0.0,9.610226565979688e-05,0.000335349155081334,0.0007096801124936261,"{'I': 0, 'W': 1, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_cool_then_place_in_recep-Apple-None-GarbageCan-2/trial_T20190906_195943_081289,1,0.007203738235163595,0.3927537162123614,0.012375991523392213,1.5207669847069385,1.0009117649251573,1.2040509820059333,0.0018210389328832122,0.9999952418495685,0.0,3.120574114837931e-05,0.00020342775396549204,0.006692935169803393,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,1.0,3
pick_cool_then_place_in_recep-Apple-None-GarbageCan-2/trial_T20190906_195943_081289,2,0.0001939153495714183,0.3710226305046093,0.0011185745542873974,1.6836203835193786,1.0000182183728825,1.2294468952715398,0.00010930326754254871,0.9999958560593559,0.2,0.00026119657344081,0.0002611901561675321,0.0031727389598240926,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_cool_then_place_in_recep-Apple-None-GarbageCan-2/trial_T20190906_195943_081289,3,0.000553043331965935,0.29718860639175465,0.0019716317892821238,1.7150146230422536,1.0000557628922582,1.1954439239990322,0.00027876782485725116,0.999997810385084,0.1,4.0063673241775445e-05,0.0002034265732996108,0.005220297613982475,"{'I': 0, 'W': 1, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_cool_then_place_in_recep-Apple-None-GarbageCan-2/trial_T20190906_195943_081289,4,0.01350101834434136,0.43577705018428703,0.08056966350354161,2.119305006827522,1.0023309623061143,1.2486621408838505,0.013872378284409126,0.9999999999989014,0.2,0.06008678310710467,0.26894107323456246,0.4999994111756273,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_cool_then_place_in_recep-Apple-None-GarbageCan-2/trial_T20190906_195943_081289,5,0.0002178526067982009,0.3059428394427649,0.0008543658461216785,1.297626756511421,1.0000196452174888,1.1829922080712985,9.822029869055449e-05,0.9999934190857975,0.3,0.0007097090692541116,0.01798619901384673,0.017986373916755685,"{'I': 0, 'W': 1, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_cool_then_place_in_recep-Apple-None-GarbageCan-2/trial_T20190906_195943_081289,6,0.14579185581183532,0.3452613979017507,0.6937439477576037,1.4278376669414823,1.0718374987254062,1.1708884137560875,0.29310442160046624,0.999969940868063,0.3,0.4378232427820477,0.8519526421695954,0.22270000587275526,"{'I': 0, 'W': 1, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_cool_then_place_in_recep-Apple-None-GarbageCan-2/trial_T20190906_195943_081289,7,0.013681147726518616,0.360551780550377,0.09510712495258827,2.081944042742119,1.0024853971212555,1.2088455892833452,0.017226099945989448,0.9999999942068206,0.3,0.26894110706599117,0.7310579895995091,0.6224533798556395,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
pick_cool_then_place_in_recep-Apple-None-GarbageCan-2/trial_T20190906_195943_081289,8,0.012061541940386819,0.2971408682389367,0.07173686896106397,1.4497094598391362,1.001992929259968,1.1726472395146785,0.01187460973756238,0.9999995668876872,0.3,0.047426070619726875,0.7310577813299372,0.3775391822527285,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
