construct,dataset,assessor,target,t,phat_mean,cut_mean
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,1148,0.3517,0.5737
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,1162,0.3521,0.5738
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,1176,0.3521,0.5742
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,1190,0.3524,0.5735
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,1204,0.3529,0.5728
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,1218,0.3521,0.5714
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,1232,0.3506,0.5713
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,1246,0.3498,0.5712
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,1260,0.3496,0.5712
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,1274,0.3514,0.5715
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,1288,0.3516,0.5716
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,1302,0.3514,0.5713
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,1316,0.3511,0.5713
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,1330,0.3518,0.5722
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,1344,0.3523,0.5706
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,1358,0.3525,0.5716
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,1372,0.3530,0.5729
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,1386,0.3528,0.5729
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,1400,0.3524,0.5716
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,1414,0.3518,0.5716
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,1428,0.3514,0.5706
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,1442,0.3503,0.5694
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,1456,0.3501,0.5694
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,1470,0.3500,0.5697
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,1484,0.3504,0.5717
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,1498,0.3507,0.5707
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,1512,0.3519,0.5716
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,1526,0.3524,0.5717
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,1540,0.3537,0.5730
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,1554,0.3546,0.5744
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,1568,0.3548,0.5750
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,1582,0.3542,0.5741
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,1596,0.3541,0.5726
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,1610,0.3533,0.5725
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,1624,0.3532,0.5725
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,1638,0.3540,0.5725
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,1652,0.3549,0.5727
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,1666,0.3541,0.5728
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,1680,0.3543,0.5727
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,1694,0.3547,0.5726
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,1708,0.3558,0.5745
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,1722,0.3561,0.5746
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,1736,0.3555,0.5743
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,1750,0.3560,0.5734
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,1764,0.3561,0.5736
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,1778,0.3566,0.5733
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,1792,0.3573,0.5732
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,1806,0.3573,0.5746
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,1820,0.3568,0.5752
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,1834,0.3565,0.5751
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,1848,0.3576,0.5752
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,1862,0.3580,0.5766
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,1876,0.3575,0.5770
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,1890,0.3573,0.5770
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,1904,0.3568,0.5765
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,1918,0.3563,0.5766
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,1932,0.3557,0.5766
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,1946,0.3551,0.5765
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,1960,0.3549,0.5764
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,1974,0.3549,0.5770
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,1988,0.3547,0.5768
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,2002,0.3549,0.5761
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,2016,0.3546,0.5753
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,2030,0.3538,0.5746
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,2044,0.3534,0.5739
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,2058,0.3529,0.5733
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,2072,0.3527,0.5735
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,2086,0.3528,0.5736
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,2100,0.3530,0.5727
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,2114,0.3529,0.5726
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,2128,0.3529,0.5736
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,2142,0.3531,0.5740
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,2156,0.3531,0.5744
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,2170,0.3532,0.5741
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,2184,0.3535,0.5742
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,2198,0.3533,0.5740
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,2212,0.3533,0.5740
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,2226,0.3539,0.5741
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,2240,0.3541,0.5743
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,2254,0.3538,0.5743
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,2268,0.3540,0.5757
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,2282,0.3542,0.5760
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,2296,0.3546,0.5759
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,2310,0.3549,0.5756
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,2324,0.3556,0.5770
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,2338,0.3555,0.5771
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,2352,0.3555,0.5764
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,2366,0.3557,0.5772
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,2380,0.3560,0.5771
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,2394,0.3564,0.5790
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,2408,0.3562,0.5787
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,2422,0.3557,0.5786
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,2436,0.3554,0.5785
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,2450,0.3562,0.5794
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,2464,0.3565,0.5796
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,2478,0.3567,0.5798
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,2492,0.3566,0.5797
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,2506,0.3570,0.5797
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,2520,0.3582,0.5795
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,2534,0.3588,0.5794
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,2548,0.3588,0.5800
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,2562,0.3588,0.5804
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,2576,0.3588,0.5801
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,2590,0.3588,0.5810
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,2604,0.3590,0.5811
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,2618,0.3590,0.5813
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,2632,0.3588,0.5813
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,2646,0.3587,0.5812
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,2660,0.3585,0.5814
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,2674,0.3577,0.5809
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,2688,0.3570,0.5804
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,2702,0.3573,0.5805
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,2716,0.3570,0.5803
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,2730,0.3571,0.5803
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,2744,0.3572,0.5803
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,2758,0.3571,0.5799
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,2772,0.3566,0.5796
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,2786,0.3565,0.5796
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,2800,0.3565,0.5796
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,2814,0.3567,0.5794
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,2828,0.3561,0.5801
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,2842,0.3562,0.5799
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,2856,0.3561,0.5799
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,2870,0.3559,0.5790
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,2884,0.3558,0.5787
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,2898,0.3555,0.5795
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,2912,0.3554,0.5799
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,2926,0.3555,0.5813
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,2940,0.3554,0.5819
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,2954,0.3550,0.5818
judgment,alfworld,Qwen3.6-35B-A3B,deepseek-v4-flash,2968,0.3550,0.5821
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,0,0.5453,0.8134
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,31,0.5453,0.8134
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,62,0.5453,0.8134
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,93,0.5453,0.8134
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,124,0.8002,0.8517
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,155,0.8043,0.8537
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,186,0.8097,0.8566
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,217,0.8069,0.8570
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,248,0.8062,0.8542
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,279,0.8081,0.8596
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,310,0.8044,0.8488
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,341,0.8014,0.8400
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,372,0.8041,0.8425
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,403,0.8030,0.8422
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,434,0.8023,0.8426
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,465,0.8030,0.8442
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,496,0.8050,0.8456
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,527,0.8061,0.8466
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,558,0.8066,0.8473
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,589,0.8071,0.8499
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,620,0.8069,0.8498
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,651,0.8076,0.8501
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,682,0.8083,0.8504
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,713,0.8087,0.8492
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,744,0.8074,0.8472
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,775,0.8090,0.8505
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,806,0.8089,0.8482
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,837,0.8088,0.8483
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,868,0.8082,0.8466
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,899,0.8074,0.8457
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,930,0.8070,0.8437
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,961,0.8080,0.8460
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,992,0.8087,0.8456
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,1023,0.8092,0.8467
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,1054,0.8092,0.8464
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,1085,0.8089,0.8466
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,1116,0.8093,0.8478
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,1147,0.8096,0.8491
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,1178,0.8092,0.8485
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,1209,0.8095,0.8489
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,1240,0.8095,0.8503
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,1271,0.8092,0.8493
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,1302,0.8082,0.8475
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,1333,0.8087,0.8466
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,1364,0.8082,0.8461
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,1395,0.8079,0.8466
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,1426,0.8080,0.8461
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,1457,0.8074,0.8462
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,1488,0.8074,0.8459
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,1519,0.8077,0.8457
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,1550,0.8075,0.8449
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,1581,0.8072,0.8445
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,1612,0.8079,0.8455
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,1643,0.8077,0.8454
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,1674,0.8075,0.8458
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,1705,0.8077,0.8458
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,1736,0.8083,0.8466
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,1767,0.8080,0.8457
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,1798,0.8085,0.8455
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,1829,0.8084,0.8458
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,1860,0.8080,0.8456
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,1891,0.8078,0.8461
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,1922,0.8078,0.8455
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,1953,0.8082,0.8459
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,1984,0.8081,0.8461
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,2015,0.8083,0.8471
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,2046,0.8084,0.8466
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,2077,0.8082,0.8452
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,2108,0.8088,0.8464
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,2139,0.8089,0.8460
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,2170,0.8086,0.8463
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,2201,0.8086,0.8462
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,2232,0.8090,0.8467
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,2263,0.8091,0.8466
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,2294,0.8095,0.8478
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,2325,0.8093,0.8466
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,2356,0.8089,0.8459
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,2387,0.8091,0.8464
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,2418,0.8091,0.8454
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,2449,0.8090,0.8453
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,2480,0.8092,0.8462
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,2511,0.8093,0.8459
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,2542,0.8092,0.8457
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,2573,0.8091,0.8453
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,2604,0.8092,0.8456
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,2635,0.8094,0.8459
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,2666,0.8094,0.8457
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,2697,0.8094,0.8459
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,2728,0.8096,0.8459
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,2759,0.8094,0.8457
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,2790,0.8094,0.8458
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,2821,0.8093,0.8458
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,2852,0.8093,0.8459
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,2883,0.8093,0.8459
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,2914,0.8093,0.8460
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,2945,0.8094,0.8466
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,2976,0.8097,0.8466
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,3007,0.8099,0.8469
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,3038,0.8098,0.8465
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,3069,0.8099,0.8468
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,3100,0.8100,0.8460
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,3131,0.8103,0.8464
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,3162,0.8105,0.8472
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,3193,0.8108,0.8471
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,3224,0.8108,0.8474
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,3255,0.8108,0.8475
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,3286,0.8107,0.8470
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,3317,0.8107,0.8473
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,3348,0.8109,0.8467
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,3379,0.8106,0.8467
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,3410,0.8104,0.8469
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,3441,0.8107,0.8473
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,3472,0.8105,0.8471
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,3503,0.8103,0.8470
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,3534,0.8103,0.8470
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,3565,0.8103,0.8470
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,3596,0.8105,0.8470
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,3627,0.8108,0.8472
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,3658,0.8110,0.8473
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,3689,0.8109,0.8472
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,3720,0.8108,0.8471
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,3751,0.8107,0.8471
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,3782,0.8107,0.8472
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,3813,0.8107,0.8472
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,3844,0.8106,0.8472
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,3875,0.8103,0.8471
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,3906,0.8104,0.8470
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,3937,0.8102,0.8468
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,3968,0.8101,0.8468
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,3999,0.8104,0.8470
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,4030,0.8104,0.8471
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,4061,0.8104,0.8470
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,4092,0.8106,0.8471
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,4123,0.8107,0.8472
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,4154,0.8110,0.8474
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,4185,0.8111,0.8475
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,4216,0.8112,0.8476
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,4247,0.8115,0.8478
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,4278,0.8115,0.8480
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,4309,0.8115,0.8481
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,4340,0.8118,0.8482
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,4371,0.8121,0.8491
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,4402,0.8121,0.8494
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,4433,0.8121,0.8492
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,4464,0.8121,0.8495
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,4495,0.8122,0.8494
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,4526,0.8122,0.8494
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,4557,0.8122,0.8492
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,4588,0.8122,0.8490
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,4619,0.8123,0.8487
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,4650,0.8123,0.8490
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,4681,0.8123,0.8490
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,4712,0.8126,0.8492
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,4743,0.8128,0.8489
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,4774,0.8128,0.8489
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,4805,0.8129,0.8487
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,4836,0.8130,0.8486
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,4867,0.8131,0.8487
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,4898,0.8131,0.8486
judgment,alfworld,Qwen3.6-35B-A3B,gemma-3-4b-it,4929,0.8131,0.8487
